w,sp,ep_r,RX_Probe.Height,RX_Probe.Width,RO_Probe.Height,RO_Probe.Width,TX_Probe.Height,TX_Probe.Width
6.14288,11.0714,3.9,0.492,8.2E-11,0.492,8.2E-11,0.27,9.6E-11
6.00002,11.0714,3.9,0.49,8.15E-11,0.49,8.15E-11,0.272,9.6E-11
5.85716,11.0714,3.9,0.487,8.1E-11,0.487,8.1E-11,0.276,9.6E-11
5.7143,11.0714,3.9,0.485,8.1E-11,0.485,8.1E-11,0.278,9.6E-11
5.57144,11.0714,3.9,0.483,8.05E-11,0.483,8.05E-11,0.28,9.6E-11
5.42858,11.0714,3.9,0.48,8E-11,0.48,8E-11,0.28,9.6E-11
5.28572,11.0714,3.9,0.477,8E-11,0.477,8E-11,0.278,9.6E-11
5.14286,11.0714,3.9,0.472,8.05E-11,0.472,8.05E-11,0.279,9.6E-11
5,11.0714,3.9,0.47,8E-11,0.47,8E-11,0.277,9.6E-11
7,10.71426,3.9,0.504,8.2E-11,0.504,8.2E-11,0.276,9.6E-11
6.85718,10.71426,3.9,0.504,8.2E-11,0.504,8.2E-11,0.277,9.6E-11
6.71432,10.71426,3.9,0.501,8.1E-11,0.501,8.1E-11,0.277,9.6E-11
6.57146,10.71426,3.9,0.5,8.1E-11,0.5,8.1E-11,0.278,9.6E-11
6.4286,10.71426,3.9,0.499,8.1E-11,0.499,8.1E-11,0.282,9.6E-11
6.28574,10.71426,3.9,0.496,8.2E-11,0.496,8.2E-11,0.283,9.6E-11
6.14288,10.71426,3.9,0.493,8.2E-11,0.493,8.2E-11,0.285,9.6E-11
6.00002,10.71426,3.9,0.491,8.2E-11,0.491,8.2E-11,0.288,9.6E-11
5.85716,10.71426,3.9,0.49,8.2E-11,0.49,8.2E-11,0.29,9.6E-11
5.7143,10.71426,3.9,0.487,8E-11,0.487,8E-11,0.291,9.6E-11
5.57144,10.71426,3.9,0.484,8.2E-11,0.484,8.2E-11,0.293,9.6E-11
5.42858,10.71426,3.9,0.481,8.1E-11,0.481,8.1E-11,0.292,9.6E-11
5.28572,10.71426,3.9,0.478,8.1E-11,0.478,8.1E-11,0.29,9.6E-11
5.14286,10.71426,3.9,0.552,8E-11,0.552,8E-11,0.209,9.6E-11
5,10.71426,3.9,0.473,8.1E-11,0.473,8.1E-11,0.287,9.6E-11
7,10.35712,3.9,0.508,8.2E-11,0.508,8.2E-11,0.288,9.65E-11
6.85718,10.35712,3.9,0.506,8.2E-11,0.506,8.2E-11,0.29,9.65E-11
6.71432,10.35712,3.9,0.505,8.2E-11,0.505,8.2E-11,0.291,9.6E-11
6.57146,10.35712,3.9,0.501,8.2E-11,0.501,8.2E-11,0.293,9.6E-11
6.4286,10.35712,3.9,0.499,8.15E-11,0.499,8.15E-11,0.295,9.6E-11
6.28574,10.35712,3.9,0.498,8.15E-11,0.498,8.15E-11,0.298,9.6E-11
6.14288,10.35712,3.9,0.497,8.15E-11,0.497,8.15E-11,0.302,9.6E-11
6.00002,10.35712,3.9,0.494,8.1E-11,0.494,8.1E-11,0.301,9.6E-11
5.85716,10.35712,3.9,0.492,8.1E-11,0.492,8.1E-11,0.302,9.6E-11
5.7143,10.35712,3.9,0.488,8.1E-11,0.488,8.1E-11,0.305,9.6E-11
5.57144,10.35712,3.9,0.485,8.1E-11,0.485,8.1E-11,0.305,9.6E-11
5.42858,10.35712,3.9,0.484,8.1E-11,0.484,8.1E-11,0.302,9.6E-11
5.28572,10.35712,3.9,0.481,8.1E-11,0.481,8.1E-11,0.297,9.6E-11
5.14286,10.35712,3.9,0.478,8.1E-11,0.478,8.1E-11,0.298,9.6E-11
5,10.35712,3.9,0.473,8.1E-11,0.473,8.1E-11,0.295,9.6E-11
7,9.99998,3.9,0.51,8.3E-11,0.51,8.3E-11,0.305,9.65E-11
6.85718,9.99998,3.9,0.51,8.25E-11,0.51,8.25E-11,0.307,9.65E-11
6.71432,9.99998,3.9,0.505,8.2E-11,0.505,8.2E-11,0.307,9.65E-11
6.57146,9.99998,3.9,0.504,8.2E-11,0.504,8.2E-11,0.309,9.65E-11
6.4286,9.99998,3.9,0.502,8.2E-11,0.502,8.2E-11,0.314,9.65E-11
6.28574,9.99998,3.9,0.501,8.2E-11,0.501,8.2E-11,0.313,9.6E-11
6.14288,9.99998,3.9,0.497,8.2E-11,0.497,8.2E-11,0.316,9.6E-11
6.00002,9.99998,3.9,0.496,8.2E-11,0.496,8.2E-11,0.318,9.6E-11
5.85716,9.99998,3.9,0.492,8.15E-11,0.492,8.15E-11,0.319,9.6E-11
5.7143,9.99998,3.9,0.49,8.2E-11,0.49,8.2E-11,0.318,9.6E-11
5.57144,9.99998,3.9,0.488,8.1E-11,0.488,8.1E-11,0.313,9.6E-11
5.42858,9.99998,3.9,0.485,8.15E-11,0.485,8.15E-11,0.311,9.6E-11
5.28572,9.99998,3.9,0.561,8.1E-11,0.561,8.1E-11,0.231,9.6E-11
5.14286,9.99998,3.9,0.477,8.2E-11,0.477,8.2E-11,0.307,9.6E-11
5,9.99998,3.9,0.553,8E-11,0.553,8E-11,0.223,9.6E-11
7,9.64284,3.9,0.512,8.3E-11,0.512,8.3E-11,0.32,9.65E-11
6.85718,9.64284,3.9,0.509,8.3E-11,0.509,8.3E-11,0.321,9.65E-11
6.71432,9.64284,3.9,0.508,8.3E-11,0.508,8.3E-11,0.324,9.65E-11
6.57146,9.64284,3.9,0.507,8.25E-11,0.507,8.25E-11,0.325,9.65E-11
6.4286,9.64284,3.9,0.504,8.2E-11,0.504,8.2E-11,0.326,9.65E-11
6.28574,9.64284,3.9,0.502,8.2E-11,0.502,8.2E-11,0.327,9.65E-11
6.14288,9.64284,3.9,0.499,8.2E-11,0.499,8.2E-11,0.329,9.65E-11
6.00002,9.64284,3.9,0.497,8.2E-11,0.497,8.2E-11,0.33,9.65E-11
5.85716,9.64284,3.9,0.495,8.2E-11,0.495,8.2E-11,0.328,9.6E-11
5.7143,9.64284,3.9,0.492,8.2E-11,0.492,8.2E-11,0.325,9.6E-11
5.57144,9.64284,3.9,0.49,8.2E-11,0.49,8.2E-11,0.322,9.6E-11
5.42858,9.64284,3.9,0.486,8.2E-11,0.486,8.2E-11,0.323,9.6E-11
5.28572,9.64284,3.9,0.483,8.2E-11,0.483,8.2E-11,0.318,9.6E-11
5.14286,9.64284,3.9,0.48,8.2E-11,0.48,8.2E-11,0.312,9.6E-11
5,9.64284,3.9,0.476,8.2E-11,0.476,8.2E-11,0.307,9.6E-11
7,9.2857,3.9,0.513,8.35E-11,0.513,8.35E-11,0.336,9.65E-11
6.85718,9.2857,3.9,0.512,8.2E-11,0.512,8.2E-11,0.338,9.65E-11
6.71432,9.2857,3.9,0.511,8.25E-11,0.511,8.25E-11,0.342,9.65E-11
6.57146,9.2857,3.9,0.507,8.3E-11,0.507,8.3E-11,0.343,9.65E-11
6.4286,9.2857,3.9,0.505,8.3E-11,0.505,8.3E-11,0.343,9.65E-11
6.28574,9.2857,3.9,0.502,8.3E-11,0.502,8.3E-11,0.342,9.65E-11
6.14288,9.2857,3.9,0.501,8.3E-11,0.501,8.3E-11,0.342,9.65E-11
6.00002,9.2857,3.9,0.499,8.3E-11,0.499,8.3E-11,0.338,9.65E-11
5.85716,9.2857,3.9,0.497,8.3E-11,0.497,8.3E-11,0.335,9.65E-11
5.7143,9.2857,3.9,0.494,8.3E-11,0.494,8.3E-11,0.335,9.65E-11
5.57144,9.2857,3.9,0.491,8.3E-11,0.491,8.3E-11,0.333,9.65E-11
5.42858,9.2857,3.9,0.488,8.3E-11,0.488,8.3E-11,0.328,9.65E-11
5.28572,9.2857,3.9,0.486,8.3E-11,0.486,8.3E-11,0.323,9.65E-11
5.14286,9.2857,3.9,0.564,8.1E-11,0.564,8.1E-11,0.241,9.6E-11
5,9.2857,3.9,0.478,8.2E-11,0.478,8.2E-11,0.316,9.65E-11
7,8.92856,3.9,0.515,8.3E-11,0.515,8.3E-11,0.353,9.65E-11
6.85718,8.92856,3.9,0.514,8.3E-11,0.514,8.3E-11,0.354,9.65E-11
6.71432,8.92856,3.9,0.512,8.3E-11,0.512,8.3E-11,0.357,9.65E-11
6.57146,8.92856,3.9,0.508,8.3E-11,0.508,8.3E-11,0.357,9.65E-11
6.4286,8.92856,3.9,0.507,8.3E-11,0.507,8.3E-11,0.357,9.65E-11
6.28574,8.92856,3.9,0.505,8.25E-11,0.505,8.25E-11,0.355,9.65E-11
6.14288,8.92856,3.9,0.504,8.25E-11,0.504,8.25E-11,0.351,9.65E-11
6.00002,8.92856,3.9,0.501,8.3E-11,0.501,8.3E-11,0.348,9.65E-11
5.85716,8.92856,3.9,0.496,8.3E-11,0.496,8.3E-11,0.345,9.65E-11
5.7143,8.92856,3.9,0.493,8.3E-11,0.493,8.3E-11,0.343,9.65E-11
5.57144,8.92856,3.9,0.492,8.25E-11,0.492,8.25E-11,0.337,9.65E-11
5.42858,8.92856,3.9,0.489,8.2E-11,0.489,8.2E-11,0.335,9.65E-11
5.28572,8.92856,3.9,0.487,8.2E-11,0.487,8.2E-11,0.332,9.65E-11
5.14286,8.92856,3.9,0.483,8.2E-11,0.483,8.2E-11,0.326,9.65E-11
5,8.92856,3.9,0.563,8.15E-11,0.563,8.15E-11,0.244,9.6E-11
7,8.57142,3.9,0.517,8.4E-11,0.517,8.4E-11,0.37,9.65E-11
6.85718,8.57142,3.9,0.515,8.3E-11,0.515,8.3E-11,0.372,9.65E-11
6.71432,8.57142,3.9,0.512,8.3E-11,0.512,8.3E-11,0.369,9.65E-11
6.57146,8.57142,3.9,0.51,8.3E-11,0.51,8.3E-11,0.369,9.65E-11
6.4286,8.57142,3.9,0.509,8.3E-11,0.509,8.3E-11,0.368,9.65E-11
6.28574,8.57142,3.9,0.506,8.3E-11,0.506,8.3E-11,0.366,9.65E-11
6.14288,8.57142,3.9,0.504,8.3E-11,0.504,8.3E-11,0.361,9.65E-11
6.00002,8.57142,3.9,0.5,8.3E-11,0.5,8.3E-11,0.357,9.65E-11
5.85716,8.57142,3.9,0.497,8.3E-11,0.497,8.3E-11,0.354,9.65E-11
5.7143,8.57142,3.9,0.496,8.3E-11,0.496,8.3E-11,0.348,9.65E-11
5.57144,8.57142,3.9,0.493,8.3E-11,0.493,8.3E-11,0.347,9.65E-11
5.42858,8.57142,3.9,0.489,8.3E-11,0.489,8.3E-11,0.341,9.65E-11
5.28572,8.57142,3.9,0.571,8.15E-11,0.571,8.15E-11,0.261,9.6E-11
5.14286,8.57142,3.9,0.485,8.3E-11,0.485,8.3E-11,0.334,9.65E-11
5,8.57142,3.9,0.481,8.3E-11,0.481,8.3E-11,0.332,9.65E-11
7,8.21428,3.9,0.517,8.3E-11,0.517,8.3E-11,0.385,9.65E-11
6.85718,8.21428,3.9,0.516,8.35E-11,0.516,8.35E-11,0.386,9.65E-11
6.71432,8.21428,3.9,0.513,8.4E-11,0.513,8.4E-11,0.381,9.65E-11
6.57146,8.21428,3.9,0.512,8.4E-11,0.512,8.4E-11,0.378,9.65E-11
6.4286,8.21428,3.9,0.509,8.4E-11,0.509,8.4E-11,0.378,9.65E-11
6.28574,8.21428,3.9,0.507,8.4E-11,0.507,8.4E-11,0.373,9.65E-11
6.14288,8.21428,3.9,0.504,8.3E-11,0.504,8.3E-11,0.369,9.65E-11
6.00002,8.21428,3.9,0.501,8.3E-11,0.501,8.3E-11,0.364,9.65E-11
5.85716,8.21428,3.9,0.499,8.3E-11,0.499,8.3E-11,0.362,9.65E-11
5.7143,8.21428,3.9,0.496,8.3E-11,0.496,8.3E-11,0.358,9.65E-11
5.57144,8.21428,3.9,0.493,8.35E-11,0.493,8.35E-11,0.351,9.65E-11
5.42858,8.21428,3.9,0.49,8.4E-11,0.49,8.4E-11,0.348,9.65E-11
5.28572,8.21428,3.9,0.488,8.4E-11,0.488,8.4E-11,0.346,9.65E-11
5.14286,8.21428,3.9,0.485,8.4E-11,0.485,8.4E-11,0.345,9.65E-11
5,8.21428,3.9,0.481,8.4E-11,0.481,8.4E-11,0.338,9.65E-11
7,7.85714,3.9,0.519,8.4E-11,0.519,8.4E-11,0.398,9.65E-11
6.85718,7.85714,3.9,0.517,8.4E-11,0.517,8.4E-11,0.395,9.65E-11
6.71432,7.85714,3.9,0.514,8.4E-11,0.514,8.4E-11,0.39,9.65E-11
6.57146,7.85714,3.9,0.512,8.3E-11,0.512,8.3E-11,0.388,9.65E-11
6.4286,7.85714,3.9,0.51,8.4E-11,0.51,8.4E-11,0.384,9.65E-11
6.28574,7.85714,3.9,0.508,8.4E-11,0.508,8.4E-11,0.381,9.65E-11
6.14288,7.85714,3.9,0.506,8.4E-11,0.506,8.4E-11,0.377,9.65E-11
6.00002,7.85714,3.9,0.503,8.4E-11,0.503,8.4E-11,0.373,9.65E-11
5.85716,7.85714,3.9,0.5,8.4E-11,0.5,8.4E-11,0.368,9.65E-11
5.7143,7.85714,3.9,0.497,8.4E-11,0.497,8.4E-11,0.363,9.65E-11
5.57144,7.85714,3.9,0.494,8.4E-11,0.494,8.4E-11,0.361,9.65E-11
5.42858,7.85714,3.9,0.578,8.2E-11,0.578,8.2E-11,0.278,9.6E-11
5.28572,7.85714,3.9,0.489,8.35E-11,0.489,8.35E-11,0.355,9.65E-11
5.14286,7.85714,3.9,0.485,8.3E-11,0.485,8.3E-11,0.353,9.65E-11
5,7.85714,3.9,0.482,8.35E-11,0.482,8.35E-11,0.348,9.65E-11
7,7.5,3.9,0.519,8.5E-11,0.519,8.5E-11,0.407,9.65E-11
6.85718,7.5,3.9,0.518,8.4E-11,0.518,8.4E-11,0.404,9.65E-11
